Id,V1,V2,Hashtag
2387,-22.89762204,-16.68918862,sanantonio
2388,5.848171748,6.385530416,bb18
2389,3.548053217,-81.38560586,DemTownHall
2390,56.96943851,-64.01547773,game7
2391,-20.85091917,12.03985654,flashback
2392,-47.60547556,-59.45843165,newjersey
2393,15.83157311,6.760487171,IfIWonPowerball
2394,-47.59751466,0.396605737,bliss
2395,-33.06013018,59.7451065,sustainability
2396,-43.63282841,-35.14998783,jamaica
2397,13.44599712,-23.44363775,WarEagle
2398,3.525291932,-26.8951159,F1
2399,-35.29047399,56.35173908,safety
2400,-7.563906533,-40.46240433,Women
2401,79.7614662,-18.0715155,GBvsDAL
2402,6.477855527,69.76859603,transformationtuesday
2403,-58.01144247,-46.22388629,palmsprings
2404,20.0256089,-58.40507613,CopaAmericaCentenario
2405,-0.743807123,67.0476557,motivated
2406,-6.295839941,82.64716022,bitch
2407,-1.961391629,37.95376882,clean
2408,30.3942144,-31.457878,MambaOut
2409,50.63078599,-65.01945251,bluejays
2410,-11.06295802,-13.87722833,weed
2411,18.30612855,-26.396322,FSU
2412,-8.315814637,50.55995049,survivor
2413,-31.90986645,21.05931904,movienight
2414,44.96053362,-31.81483067,espn
2415,48.90922084,-3.015670776,Dance
2416,-47.50223603,-36.44140105,islandlife
2417,-30.0877985,-20.71479598,canada150
2418,-23.48897906,44.02409793,onelove
2419,42.4728193,23.61769977,salsa
2420,3.02918783,69.15667622,challenge
2421,-16.01570148,31.67941987,happysaturday
2422,22.58990779,19.27488548,Shameless
2423,-63.02288644,58.19486485,Logan
2424,-9.837496871,40.48503873,first
2425,17.62814449,-35.09717006,Elite8
2426,57.13475648,-67.11078804,NLDS
2427,38.7499163,43.08984427,skincare
2428,-48.94092313,-11.44333728,farm
2429,-4.339924092,18.35321307,writer
2430,86.90158774,-19.93977823,Bengals
2431,-28.40578996,63.39765314,CES2016
2432,5.193350672,76.17547768,protein
2433,4.698183062,0.532126235,E32016
2434,40.05134443,-40.20461473,NBADraft
2435,-67.82806932,31.40065602,espresso
2436,-27.01716016,61.54040292,Android
2437,20.1683833,-18.21449906,herewego
2438,33.06641835,7.86888136,WOW
2439,42.03126334,3.655504192,Retweet
2440,16.02549751,49.55277626,haha
2441,18.05255796,8.942634621,LyricsThatHaveToBeShouted
2442,32.82818021,3.489736029,AnotherOne
2443,-11.52529031,-60.23668384,2A
2444,-33.31154541,-8.763574944,horse
2445,41.14021465,-43.08127752,GSWvOKC
2446,10.65510509,65.35517322,runner
2447,16.14100041,-1.880515382,PrinceRIP
2448,-14.66857546,-17.84570995,ford
2449,-51.7239537,-26.49628568,heat
2450,56.08384821,-68.22250919,Tigers
2451,22.51798997,-59.86125806,Ecuador
2452,-36.2422868,19.43091107,birthdayboy
2453,-30.88187772,43.16003666,boyfriend
2454,1.092153326,17.60886207,epcot
2455,-20.33737391,-40.35871205,India
2456,-33.02310326,-9.251874108,horses
2457,51.54708912,-62.49167688,CapsOn
2458,-31.64494229,-20.3644272,ontario
2459,-2.538020369,-77.25226344,DNCleak
2460,9.537167524,46.54653016,storyofmylife
2461,-4.65965564,44.66926566,smart
2462,-8.907003062,61.50955098,dreambig
2463,1.798349952,-77.29849331,VOTE
2464,55.56738159,25.46933947,cover
2465,-5.227016521,85.43563136,can
2466,-27.56895708,35.74794592,weddings
2467,-19.31845343,-16.46950749,ride
2468,-41.25577207,-37.17174759,cruise
2469,15.16569235,17.92713545,Daredevil
2470,34.89185696,15.69343519,TaylorSwift
2471,26.38320721,9.976233145,Harambe
2472,50.83865984,-60.55425674,HoustonStrong
2473,24.80234617,-52.95955481,Dios
2474,-20.79844347,27.94154514,man
2475,-7.588095008,55.18079316,thoughts
2476,83.51152404,25.66943986,gymnastics
2477,22.17621202,13.25168716,2016in3words
2478,6.487921176,-11.93191885,DolanTwinsNewVideo
2479,11.06170636,13.35384769,Supergirl
2480,84.25919646,23.30046028,JuegosOlimpicos
2481,44.40746059,-4.462501104,College
2482,-10.58609523,32.53736661,teamnosleep
2483,-30.10729884,72.09399284,social
2484,6.628253489,-14.40288305,TeamMcGregor
2485,-11.41868003,-63.299074,TRUTH
2486,75.74720072,-17.37933194,SteelerNation
2487,-34.19078872,59.29896907,legal
2488,28.20186547,-21.15340017,MLS
2489,-22.40955343,43.1546548,loyalty
2490,-6.137284483,60.01054564,PositiveVibes
2491,-10.86845832,-18.5219119,BayArea
2492,-43.67297743,-33.04500552,maui
2493,8.856959976,7.838852641,RHOBH
2494,-8.355478939,83.00771736,never
2495,3.09136348,12.70267236,twitch
2496,28.31729849,-17.03293829,LT
2497,15.11636264,-33.99350793,GoDucks
2498,15.79659372,41.34555242,growup
2499,56.90414373,-1.23880301,Hope
2500,27.74299488,20.42215806,Walmart
2501,-58.61216209,-40.99262584,Malibu
2502,-18.32323864,-10.00644568,PDX
2503,27.19195357,-55.92877273,Gracias
2504,-7.494216838,-80.04964076,panamapapers
2505,-31.85733231,42.52046798,teamo
2506,-11.06819221,27.44755971,whynot
2507,31.95286206,7.163621747,Boom
2508,-22.24969175,29.60049845,handsome
2509,27.97711051,-25.31964934,Pens
2510,-2.501394451,-57.69313007,BreakingNews
2511,15.5180731,44.61804995,crying
2512,16.70069861,-22.56988132,GoGreen
2513,23.7618971,-15.10274719,marathon
2514,33.60295587,67.42239533,CatsOfTwitter
2515,-17.09729539,-3.174570053,shopsmall
2516,15.60728699,37.92856036,snl
2517,-23.76660506,-27.05553557,nevada
2518,38.90750618,69.01474728,animal
2519,49.91003754,1.308853454,GodBless
2520,-2.625985548,-11.76763801,Cancer
2521,-25.27989732,-7.332706627,FirstDayofFall
2522,-28.4449166,12.88795148,homecoming
2523,-31.64434281,55.75218152,teachers
2524,-38.47586543,-19.20645063,snowboarding
2525,5.42716597,68.3767369,TransformationTuesday
2526,56.13054779,-66.4526221,W
2527,47.87365966,11.53633931,Jazz
2528,-27.95131456,-18.6772167,georgia
2529,-81.11060018,11.70984491,sandwich
2530,-38.42596418,-19.22994763,skiing
2531,53.59555466,-67.89272646,openingday
2532,33.45642134,65.95940121,InternationalCatDay
2533,11.45505078,-21.0626283,GBO
2534,-53.55445023,-7.916394102,plants
2535,17.35425162,18.84640988,13ReasonsWhy
2536,3.407475649,11.28984822,XboxOne
2537,-52.33830661,-19.16381227,atardecer
2538,53.97391571,-8.669400361,Memories
2539,3.490075842,-3.197521109,mce
2540,20.54844022,-49.34745459,MartesDeGanarSeguidores
2541,13.87314673,5.289698231,NationalSendANudeDay
2542,-16.36493641,25.41741518,shameless
2543,-44.92600946,-37.94259851,staycation
2544,5.869162842,-28.21670867,FelizDiaDeLaMujer
2545,49.77351506,18.88643984,interview
2546,19.8289865,-1.641373809,SaintPabloTour
2547,83.60312432,22.94256268,MEX
2548,40.7211692,-41.57234642,nbaplayoffs
2549,-57.30562797,59.05539548,Microsoft
2550,16.79826086,49.28230863,jokes
2551,-6.318125075,47.80626262,stress
2552,-42.69475044,31.45656289,happyfathersday
2553,-10.33172201,-70.59719354,WakeUpAmerica
2554,-48.81040613,-26.73652679,laborday
2555,48.88725647,20.34500679,hype
2556,31.20187708,5.098726489,PSA
2557,-18.79462557,40.32726103,behappy
2558,20.96305439,-49.76640828,LunesDeGanarSeguidores
2559,-27.54757802,42.79515946,Valentine
2560,-16.4399713,30.10153081,goodday
2561,-47.62312918,29.04975792,santa
2562,5.667898431,13.85603029,Nintendo
2563,66.0742241,-34.60240541,arts
2564,31.55075513,7.272001055,Priorities
2565,-42.64219121,20.12108156,fiesta
2566,47.40693104,12.95456392,EDM
2567,23.85922965,16.8047357,TheOffice
2568,9.454799066,61.10650291,race
2569,56.84694576,-2.157573833,Blessings
2570,-9.616548394,-64.78096535,MSNBC
2571,50.25922841,-11.38071933,LoveIt
2572,-42.69725045,37.47728067,mother
2573,31.78035512,7.471319003,BOOM
2574,-0.044728091,-16.31531304,eclipse2017
2575,-36.69007605,23.27764242,smiles
2576,-60.94353184,-45.28711365,beverlyhills
2577,10.04159005,-20.64628383,MICHvsOSU
2578,-32.11410948,55.46384234,students
2579,50.10771085,-63.41538474,redsox
2580,-44.14266237,35.15054627,parents
2581,11.58094299,-54.51281656,lunes
2582,55.24793481,23.02405373,musicvideo
2583,-1.701604532,-9.343185766,PrayForDallas
2584,37.53056073,74.19557548,nationalpuppyday
2585,34.84926184,7.575547971,CantWait
2586,10.96557553,77.24170624,fitlife
2587,11.04322326,-54.19094838,buenosdias
2588,-64.05129173,-48.73650166,SantaMonica
2589,38.0243914,-8.293844742,Yoga
2590,25.43237302,-4.332931814,TheBest
2591,44.65123886,-45.70526519,GSW
2592,81.06446529,-21.55134179,broncos
2593,-60.2735811,12.89149902,supportlocal
2594,-43.32833095,-32.58426905,aloha
2595,-16.73442629,-61.91788661,Congress
2596,-14.87738504,-2.559239592,CyberMonday
2597,36.65702282,71.48662816,AdoptDontShop
2598,41.01427883,-16.7600262,FoodPorn
2599,-8.244656027,-60.24784006,liar
2600,-59.14425638,-43.05665631,longbeach
2601,61.39853536,-35.56228566,graphicdesign
2602,4.658578139,-33.96097686,ITA
2603,-41.4608382,30.43647769,NationalSiblingDay
2604,-3.56138642,-6.94798259,TerenceCrutcher
2605,-14.91986554,26.01348283,nomakeup
2606,-2.56789042,-69.33876695,FLOTUS
2607,-22.28311487,-0.440528626,kitchen
2608,51.58728696,-8.360972097,Wedding
2609,-39.06568007,-64.54920525,CentralPark
2610,54.5033984,-16.1531626,Sunrise
2611,-32.03869052,13.14077828,parade
2612,-33.51668128,50.77032418,fundraiser
2613,-46.92215319,-0.080808828,zen
2614,45.75293362,51.88596313,dress
2615,-15.08368465,30.23729826,currentmood
2616,-16.76884467,-17.62797898,motorcycle
2617,-37.75420737,18.33740413,reunion
2618,41.71912806,2.696555627,Future
2619,64.37875595,-35.67151437,create
2620,-39.71410842,30.62495306,timeflies
2621,33.51806472,66.84418373,Caturday
2622,-20.92357107,53.28879136,learn
2623,14.3966297,-1.318314691,GeneWilder
2624,5.513875441,-13.58066401,BestFanArmy
2625,-1.82349069,65.4454653,focused
2626,55.5767593,-64.85814668,ALCS
2627,-31.02602656,-21.47999537,niagarafalls
2628,-31.42046096,54.87747471,teacher
2629,-26.81822137,-30.42410331,journey
2630,2.175187855,33.86671837,stressed
2631,33.94968833,45.93938803,flawless
2632,49.25520522,23.7219549,logic
2633,-9.231108756,-24.02078661,Matthew
2634,43.57207245,50.8360487,mensfashion
2635,-0.846825251,13.45658879,amazon
2636,-76.68324069,-0.802124938,foodforthought
2637,36.94516783,26.83026635,dancer
2638,57.25112928,28.23724768,musica
2639,-21.52520856,47.21388444,healing
2640,-18.7577186,25.53853435,glasses
2641,-52.53247734,-31.98313419,swim
2642,-17.16800173,59.24049327,action
2643,-1.409645186,66.95249342,motivationmonday
2644,-8.066669292,-11.49526693,Irish
2645,7.580834399,40.6172789,foreveralone
2646,42.57160433,-41.1739951,Bulls
2647,-43.98230569,37.7787922,son
2648,-36.95554037,-1.154668328,camera
2649,-38.45312761,-19.23503239,ski
2650,-69.32731671,61.63113486,Manchester
2651,-50.70405055,-31.76105927,relaxation
2652,27.70597031,-34.82696557,allin
2653,-12.37647001,-2.968470557,spa
2654,-67.69963129,58.22695085,Cincinnati
2655,-19.6585062,9.210894876,countdown
2656,84.02962234,-19.48023022,FinsUp
2657,-28.3474794,26.28936219,moments
2658,19.44387295,-47.87784524,elinsurgente
2659,88.87709892,-20.24129048,Bills
2660,13.81120954,74.22133317,legs
2661,48.73921404,41.43550947,decor
2662,11.36949161,-16.71237136,MUFC
2663,-15.24807708,-46.06323285,Aleppo
2664,88.36603087,-20.88090635,Lions
2665,-13.31121042,-28.1861704,Summer2016
2666,25.90279559,-15.67635749,champion
2667,24.86250307,-0.472952204,MMA
2668,-4.458352835,-76.20045533,MichelleObama
2669,37.94199258,-38.57013929,NBAAllStar
2670,-29.12725417,-18.72659095,tennessee
2671,-47.79931687,-59.70897648,nj
2672,-47.7547324,-67.5002844,statueofliberty
2673,31.92759921,-19.64381714,STL
2674,13.81108822,-44.67509851,VamosColombia
2675,21.74482278,-2.462160178,MoreLife
2676,16.74066032,38.80859174,guilty
2677,-48.80363814,-26.79437508,memorialdayweekend
2678,38.06602257,-39.36774007,dubnation
2679,-34.14077967,31.05124801,itsthelittlethings
2680,-58.81040946,-47.62096417,oakland
2681,9.337994749,63.32234351,mma
2682,-27.67250814,-43.14303519,iconic
2683,-13.35033947,60.08074882,knowledge
2684,49.67704437,-8.614845277,DateNight
2685,-30.29445334,17.29740772,dreamteam
2686,-17.40820658,-46.89674657,Iran
2687,23.45514637,-10.90987053,triggered
2688,38.41258617,47.93524851,look
2689,20.47872286,-61.2383189,Brasil
2690,11.31718884,40.46848172,typical
2691,-19.0663614,8.418798603,goodbye
2692,18.40277611,44.6654361,ridiculous
2693,2.594853092,-40.39703313,Murica
2694,-26.72745721,1.836821125,smoke
2695,-19.16411705,-56.68792394,JointAddress
2696,-34.77768905,-15.40411661,PNW
2697,-2.50522664,51.09915008,latenightthoughts
2698,3.285160258,-14.34337863,sweeps
2699,-5.752265377,15.25724968,addiction
2700,38.78366402,50.07789512,fancy
2701,18.17175363,42.68611281,weak
2702,88.99967685,-19.8574034,NFLKickoff
2703,-57.28866364,59.01109016,Samsung
2704,41.24332561,-43.89195795,CavsNation
2705,-10.64380353,-23.96927442,Hermine
2706,-76.58813235,10.05996615,veggies
2707,55.45651378,-65.91085237,ASG
2708,-13.17918871,56.02049734,powerful
2709,64.48543407,12.64904356,NXTTakeOver
2710,39.05600756,49.90566226,fabulous
2711,6.947584469,-12.9787208,Chance3
2712,2.878488559,68.41809749,coach
2713,-19.34551615,-33.17405455,us
2714,0.629489999,46.57857022,woke
2715,12.16205,-28.73761677,hudl
2716,35.76300144,44.01393618,naturalhair
2717,11.16184911,-4.420467744,UFC205
2718,5.504394555,-14.59225901,LipSync4Everybody
2719,77.1405011,-17.94215227,OnePride
2720,-40.21815528,-35.83500293,honeymoon
2721,25.99135981,31.81961218,drama
2722,-46.76320684,-22.5331913,shade
2723,-11.26989206,63.39751731,vision
2724,-39.01350271,8.14043045,weekendvibes
2725,-25.17043628,72.16185624,smallbiz
2726,-50.98834841,10.55381725,vino
2727,56.66598444,25.60139242,indie
2728,42.09795877,-10.23961308,SaturdayNight
2729,12.17355437,-48.264106,Nicaragua
2730,56.51404627,-69.20222947,Twins
2731,57.20244866,-8.639691813,Mom
2732,-23.1580288,-60.49069985,Covfefe
2733,19.21525756,21.30174089,GetOut
2734,-2.065479309,28.44596597,king
2735,50.58504706,22.36190094,rockstar
2736,-30.17607035,33.40201413,congratulations
2737,6.834526372,-27.60374796,onshot1
2738,55.09463347,26.31641673,singing
2739,-38.29938428,-65.16584153,Queens
2740,-11.08768605,39.63180098,welcome
2741,20.60349998,-49.39735789,JuevesDeGanarSeguidores
2742,-53.17885148,-12.14976474,earth
2743,-15.51118586,52.21415118,grace
2744,8.085639174,72.79417803,nodaysoff
2745,21.37401973,-61.01412534,Honduras
2746,13.66515768,-27.1319858,CuseMode
2747,-38.03892437,-62.23036381,JFK
2748,14.71248282,-55.29778132,gracias
2749,1.791588517,66.23434372,getit
2750,46.94651001,20.57349373,showtime
2751,-18.95348127,10.78740006,day2
2752,46.04984861,47.65114643,shop
2753,9.591491169,4.081509924,GameOfThones
2754,-38.98152092,-64.3237817,TimesSquare
2755,-45.67724561,38.17460277,niece
2756,31.92865236,39.35760047,backstage
2757,-49.30395818,13.46632319,vodka
2758,16.53618038,49.0047884,meme
2759,18.99864756,10.051408,PillowTalk
2760,40.09422686,-15.72476275,Vegan
2761,-25.1352352,41.57857055,prayfororlando
2762,11.76606133,77.07309385,bodybuilding
2763,3.436772896,-9.315356947,LivePD
2764,47.6151578,-17.35001856,Downtown
2765,57.73153411,-34.27601096,wood
2766,76.44254845,-17.92925111,BillsMafia
2767,11.90481869,6.105098098,TheXFiles
2768,-17.13633677,25.50243097,selfiesunday
2769,-1.220202727,63.33679185,goal
2770,-19.64555602,16.54751071,stoked
2771,-3.210180725,24.76277011,panda
2772,-25.52236388,66.88474205,nonprofit
2773,27.43230659,33.55818872,filmmaking
2774,-38.99373201,-40.61698785,sol
2775,54.54938186,-64.53829727,ALDS
2776,11.40121692,43.839636,notreally
2777,-0.148382672,31.9139036,brilliant
2778,14.10800877,66.21858832,Gym
2779,85.53849751,25.22705876,MichaelPhelps
2780,-9.739519808,59.52810622,inspirational
2781,-65.60048947,57.91012009,Minneapolis
2782,-45.47703996,-26.2634937,maine
2783,4.269711289,40.63374898,singlelife
2784,72.80163268,-21.57404128,FridayNightLights
2785,-7.505569542,84.80045244,don
2786,-20.40105998,24.96206413,face
2787,51.18944894,18.89274484,production
2788,-32.39638583,30.42297418,newbeginnings
2789,41.25394739,-39.19165261,DefendtheLand
2790,-47.01376943,26.60765035,Santa
2791,-6.947748943,-63.39928656,gop
2792,19.82943991,-24.27593236,GoTigers
2793,82.23456839,23.61790193,RoadToRio
2794,-67.29957863,57.50797793,Buffalo
2795,-22.69592726,-31.82321939,paris
2796,-16.05025545,-11.30819799,moving
2797,3.656036133,24.41699659,boo
2798,79.42046715,-17.85899047,SEAvsMIN
2799,41.89477657,-16.20154543,Yum
2800,11.14591955,-30.23270584,goblue
2801,28.69162556,35.99399374,actress
2802,-38.40509845,38.1132262,babies
2803,0.411972511,-30.95363793,Portugal
2804,14.79887605,29.02844061,standup
2805,-14.86051845,-63.04908832,hypocrisy
2806,-10.07789915,-57.04532766,fraud
2807,3.358435127,12.71702733,ps4
2808,-79.800181,4.402345572,goodfood
2809,44.61585127,-45.48006656,StephCurry
2810,-69.16597568,61.06107116,Healthcare
2811,-69.8378828,16.65859691,strawberry
2812,-82.97885143,8.616026226,meat
2813,-16.48979458,-15.21171155,nascar
2814,29.4901214,27.82973293,theater
2815,38.57292537,-12.66414009,Morning
2816,-48.51915394,-34.91035137,mermaid
2817,8.608391878,33.54502815,prayforme
2818,-11.58635511,53.04419851,humble
2819,45.13827153,20.28484317,musical
2820,-49.9534706,-66.47434528,soho
2821,37.10970343,20.22297753,ballet
2822,2.266712588,-81.62737115,StillSanders
2823,17.88303032,-35.03121065,NCAATOURNAMENT
2824,27.42087498,-54.60470681,Feliz
2825,10.82982038,16.82548144,SpiderManHomecoming
2826,16.33009298,12.50571077,TeenWolf
2827,10.68925613,2.566290358,HairsprayLive
2828,55.07890774,-35.95766653,lighting
2829,33.66394199,72.51986358,socute
2830,-47.58906619,-32.09892995,sailing
2831,-29.02180352,42.07715454,engaged
2832,-8.056261331,-18.79515053,Ford
2833,8.710811205,24.12812311,lego
2834,47.6027047,22.97046413,spotify
2835,-26.56251293,-30.36361604,experience
2836,-15.37214972,-1.128924237,Giveaway
2837,2.774136671,23.54115379,halloween2016
2838,52.08522439,-61.07253644,CMAawards50
2839,-79.14524023,-27.20408099,Pennsylvania
2840,52.87326788,-18.03684182,Sun
2841,-5.696372502,-19.7480683,MissUSA
2842,-67.85178612,59.60137092,Charleston
2843,-39.66865143,16.83806562,shenanigans
2844,-33.82033682,28.48024347,bestdayever
2845,78.27735747,-21.81262432,CollegeFootball
2846,-50.73552493,-11.09972782,environment
2847,-10.44484274,60.81845845,confidence
2848,-44.64932047,-34.19265631,keywest
2849,13.286242,-0.129924033,VMAs2016
2850,11.22636428,74.34427386,squats
2851,57.64149032,-68.85203243,Braves
2852,-22.85853043,27.3799189,follow4follow
2853,-56.4391545,-9.749295781,naturephotography
2854,41.30587464,14.49578989,AppleMusic
2855,28.48204166,-60.90331964,MexicoCity
2856,6.114026074,60.67707241,fight
2857,41.44231496,29.14572824,fan
2858,43.19999655,53.59724003,streetstyle
2859,15.37463651,-54.4267684,vida
2860,7.118172969,21.79291151,strangerthings
2861,88.39006501,-17.47982289,CamNewton
2862,-29.65997174,70.09663543,SEO
2863,81.19547988,23.00331271,TeamCanada
2864,-15.60757472,8.975123065,represent
2865,20.63166829,-22.01137167,Masters2016
2866,-13.52540086,-68.56345572,WeThePeople
2867,-11.20563754,18.13555408,anotherone
2868,-19.99314958,-49.80326243,Christian
2869,-24.23359231,66.50660661,tips
2870,-41.60976983,-43.69174751,playadelcarmen
2871,-27.19720451,35.4440864,weddingday
2872,27.62862473,34.45518935,acting
2873,29.84002361,32.62363185,star
2874,3.127477552,-1.93844366,tweetavideoyoucantexplain
2875,17.60714273,29.42638223,tmlt
2876,-17.14570486,-51.78208857,ParisAgreement
2877,10.79457406,5.177814759,OnceUponATime
2878,-6.560538257,-13.67499493,mardigras
2879,-7.229754818,-57.98667878,idiots
2880,-0.34064155,42.62587596,bad
2881,-30.13681666,19.80613419,ily
2882,-13.01037506,45.71022959,lost
2883,56.29831788,-37.60297018,neon
2884,-37.76608058,-31.17148459,puravida
2885,12.19096858,7.205746037,InsecureHBO
